first_name,gender,country,occurrences,rn
Griselda,F,AL,165,186
Xhensila,F,AL,164,187
Vasilika,F,AL,162,188
Lule,F,AL,162,189
Liri,F,AL,162,190
Xhesi,F,AL,161,191
Liza,F,AL,161,192
Rezarta,F,AL,160,193
Roza,F,AL,160,194
Dori,F,AL,160,195
Nevila,F,AL,158,196
Ledi,F,AL,157,197
Iris,F,AL,156,198
Fatjona,F,AL,153,199
Malvina,F,AL,153,200
Ilir,M,AL,2291,1
Arben,M,AL,2035,2
Andi,M,AL,1839,3
Altin,M,AL,1769,4
Gezim,M,AL,1718,5
Denis,M,AL,1496,6
Klajdi,M,AL,1492,7
Ervin,M,AL,1469,8
Agim,M,AL,1384,9
Fatmir,M,AL,1346,10
Ardit,M,AL,1343,11
Alban,M,AL,1306,12
Elton,M,AL,1303,13
Endri,M,AL,1250,14
Sokol,M,AL,1245,15
Dritan,M,AL,1231,16
Eri,M,AL,1221,17
Fatjon,M,AL,1197,18
Artan,M,AL,1189,19
Agron,M,AL,1175,20
Ervis,M,AL,1173,21
Besnik,M,AL,1161,22
Mario,M,AL,1142,23
Edi,M,AL,1137,24
Ermal,M,AL,1126,25
Arjan,M,AL,1124,26
Artur,M,AL,1122,27
Astrit,M,AL,1114,28
Kujtim,M,AL,1072,29
Erjon,M,AL,1061,30
Petrit,M,AL,1055,31
Miri,M,AL,1022,32
Luan,M,AL,993,33
Bledi,M,AL,991,34
Kristi,M,AL,962,35
Edmond,M,AL,959,36
Genti,M,AL,955,37
Albert,M,AL,949,38
Ylli,M,AL,936,39
Leonard,M,AL,918,40
Eduart,M,AL,902,41
Bujar,M,AL,899,42
Alfred,M,AL,893,43
Aldo,M,AL,879,44
Armando,M,AL,873,45
Shpetim,M,AL,856,46
Flori,M,AL,833,47
Albi,M,AL,822,48
Bashkim,M,AL,814,49
Erion,M,AL,810,50
Amarildo,M,AL,801,51
Saimir,M,AL,800,52
Toni,M,AL,797,53
Bledar,M,AL,786,54
Ardian,M,AL,783,55
Adi,M,AL,782,56
Indrit,M,AL,762,57
Klevis,M,AL,753,58
Elvis,M,AL,751,59
Erald,M,AL,748,60
Shkelqim,M,AL,734,61
Ani,M,AL,733,62
Enea,M,AL,719,63
Gentian,M,AL,707,64
Jurgen,M,AL,700,65
Arber,M,AL,698,66
Edison,M,AL,697,67
Renato,M,AL,681,68
Roland,M,AL,679,69
Daniel,M,AL,678,70
Aurel,M,AL,677,71
Olsi,M,AL,674,72
Mariglen,M,AL,671,73
Leo,M,AL,668,74
Ali,M,AL,664,75
Armand,M,AL,663,76
Flamur,M,AL,633,77
Aleksander,M,AL,623,78
Klodian,M,AL,622,79
Fatos,M,AL,620,80
Emiljano,M,AL,615,81
Skender,M,AL,612,82
Tani,M,AL,608,83
Klodi,M,AL,607,84
Andrea,M,AL,603,85
Igli,M,AL,603,86
Geri,M,AL,595,87
Fredi,M,AL,593,88
Landi,M,AL,590,89
Redi,M,AL,587,90
Gerti,M,AL,586,91
Aleks,M,AL,585,92
Kastriot,M,AL,584,93
Mateo,M,AL,581,94
Pellumb,M,AL,580,95
Afrim,M,AL,566,96
Julian,M,AL,562,97
Lulzim,M,AL,549,98
Mondi,M,AL,547,99
Genci,M,AL,546,100
Florian,M,AL,543,101
Blerim,M,AL,535,102
Gjergji,M,AL,526,103
Lorenc,M,AL,521,104
Marsel,M,AL,512,105
Viktor,M,AL,506,106
Mikel,M,AL,497,107
Joni,M,AL,497,108
Arlind,M,AL,497,109
Sajmir,M,AL,495,110
Perparim,M,AL,494,111
Besmir,M,AL,492,112
Taulant,M,AL,488,113
Martin,M,AL,484,114
Ergys,M,AL,476,115
Robert,M,AL,473,116
Niko,M,AL,473,117
Besi,M,AL,465,118
Geni,M,AL,462,119
Adrian,M,AL,462,120
Vladimir,M,AL,462,121
Beni,M,AL,450,122
Kevin,M,AL,442,123
Jani,M,AL,437,124
Donald,M,AL,436,125
Eni,M,AL,432,126
Hasan,M,AL,430,127
Rei,M,AL,429,128
Ladi,M,AL,428,129
Naim,M,AL,427,130
Ledio,M,AL,425,131
Aldi,M,AL,422,132
Ergi,M,AL,414,133
Ermir,M,AL,411,134
Adriatik,M,AL,409,135
Ardi,M,AL,400,136
Gjergj,M,AL,399,137
Olti,M,AL,396,138
Marjo,M,AL,393,139
Mark,M,AL,391,140
Dorian,M,AL,389,141
Gentjan,M,AL,389,142
Sami,M,AL,387,143
Berti,M,AL,384,144
Jetmir,M,AL,382,145
Zef,M,AL,382,146
Ismail,M,AL,381,147
Fabio,M,AL,378,148
Gerald,M,AL,378,149
Dori,M,AL,377,150
Visi,M,AL,372,151
Vasil,M,AL,371,152
Nardi,M,AL,370,153
Xhulio,M,AL,368,154
Besim,M,AL,365,155
Niku,M,AL,363,156
Behar,M,AL,362,157
Avni,M,AL,359,158
Eli,M,AL,359,159
Klaudio,M,AL,358,160
Endrit,M,AL,357,161
Enver,M,AL,355,162
Nazmi,M,AL,355,163
Klevi,M,AL,351,164
Mandi,M,AL,351,165
Antonio,M,AL,348,166
Arsen,M,AL,348,167
Juli,M,AL,348,168
Ilirjan,M,AL,344,169
Ndue,M,AL,340,170
Luli,M,AL,340,171
Romeo,M,AL,340,172
Qemal,M,AL,339,173
Shkelzen,M,AL,338,174
Emanuel,M,AL,338,175
Gazi,M,AL,338,176
Durim,M,AL,335,177
Soni,M,AL,335,178
Nikolin,M,AL,334,179
Bajram,M,AL,333,180
Ledi,M,AL,330,181
Ronaldo,M,AL,329,182
Kristian,M,AL,328,183
Cimi,M,AL,323,184
Ramazan,M,AL,321,185
Luis,M,AL,318,186
Xhevahir,M,AL,317,187
Hysen,M,AL,314,188
Elis,M,AL,311,189
Florenc,M,AL,308,190
Eno,M,AL,306,191
Festim,M,AL,306,192
Arian,M,AL,302,193
Keli,M,AL,300,194
Eduard,M,AL,299,195
Klejdi,M,AL,298,196
Xhoni,M,AL,295,197
Dorjan,M,AL,294,198
Fadil,M,AL,289,199
Vilson,M,AL,289,200
Maria,F,AO,2372,1
Ana,F,AO,1504,2
Isabel,F,AO,1368,3
Teresa,F,AO,1144,4
Rosa,F,AO,872,5
Paula,F,AO,721,6
Sandra,F,AO,700,7
Carla,F,AO,658,8
Claudia,F,AO,625,9
Marcia,F,AO,596,10
Joana,F,AO,570,11
Helena,F,AO,559,12
Madalena,F,AO,559,13
Patricia,F,AO,548,14
Luisa,F,AO,533,15
Fernanda,F,AO,484,16
Elizabeth,F,AO,477,17
Domingas,F,AO,469,18
Neusa,F,AO,469,19
Filomena,F,AO,466,20
Cristina,F,AO,465,21
Edna,F,AO,456,22
Fatima,F,AO,444,23
Manuela,F,AO,438,24
Antonia,F,AO,421,25
Julia,F,AO,420,26
Elsa,F,AO,415,27
Tania,F,AO,399,28
Margarida,F,AO,378,29
Catarina,F,AO,372,30
Amelia,F,AO,366,31
Sonia,F,AO,365,32
Mariana,F,AO,347,33
Alice,F,AO,343,34
Angela,F,AO,343,35
Jessica,F,AO,337,36
Emilia,F,AO,333,37
Ruth,F,AO,329,38
Francisca,F,AO,326,39
Suzana,F,AO,325,40
Luzia,F,AO,319,41
Conceicao,F,AO,316,42
Marisa,F,AO,316,43
Juliana,F,AO,312,44
Tatiana,F,AO,307,45
Rita,F,AO,302,46
Jandira,F,AO,295,47
Marlene,F,AO,295,48
Nadia,F,AO,293,49
Victoria,F,AO,291,50
Beatriz,F,AO,291,51
Telma,F,AO,291,52
Yolanda,F,AO,290,53
Elisa,F,AO,275,54
Delfina,F,AO,270,55
Sara,F,AO,266,56
Marta,F,AO,263,57
Esmeralda,F,AO,262,58
Albertina,F,AO,261,59
Maura,F,AO,260,60
Silvia,F,AO,260,61
Eugenia,F,AO,258,62
Laura,F,AO,254,63
Celma,F,AO,251,64
Eunice,F,AO,250,65
Natalia,F,AO,247,66
Lucia,F,AO,246,67
Marinela,F,AO,244,68
Esperanca,F,AO,244,69
Daniela,F,AO,242,70
Alexandra,F,AO,229,71
Lidia,F,AO,227,72
Angelina,F,AO,224,73
Cecilia,F,AO,221,74
Irene,F,AO,217,75
Iracelma,F,AO,216,76
Adelaide,F,AO,210,77
Josefa,F,AO,209,78
Ines,F,AO,208,79
Veronica,F,AO,207,80
Carolina,F,AO,204,81
Judith,F,AO,203,82
Marcelina,F,AO,202,83
Eva,F,AO,202,84
Rossana,F,AO,197,85
Engracia,F,AO,196,86
Monica,F,AO,195,87
Janeth,F,AO,193,88
Paulina,F,AO,193,89
Vania,F,AO,191,90
Vanessa,F,AO,190,91
Solange,F,AO,188,92
Meury,F,AO,188,93
Olga,F,AO,185,94
Adelina,F,AO,185,95
Anabela,F,AO,184,96
Nuria,F,AO,184,97
Josefina,F,AO,183,98
Vanda,F,AO,182,99
Linda,F,AO,181,100
Katia,F,AO,178,101
Deolinda,F,AO,177,102
Sofia,F,AO,175,103
Raquel,F,AO,175,104
Gizela,F,AO,172,105
Bruna,F,AO,171,106
Dulce,F,AO,170,107
Ilda,F,AO,170,108
Adriana,F,AO,161,109
Andreia,F,AO,157,110
Nelma,F,AO,156,111
Erica,F,AO,155,112
Noemia,F,AO,153,113
Rosalina,F,AO,153,114
Djamila,F,AO,152,115
Gloria,F,AO,152,116
Regina,F,AO,151,117
Yara,F,AO,151,118
Ester,F,AO,146,119
Laurinda,F,AO,145,120
Irina,F,AO,145,121
Julieta,F,AO,145,122
Indira,F,AO,145,123
Debora,F,AO,144,124
Leticia,F,AO,143,125
Ludmila,F,AO,142,126
Rosaria,F,AO,141,127
Morena,F,AO,139,128
Clara,F,AO,137,129
Jacira,F,AO,134,130
Gabriela,F,AO,134,131
Aurora,F,AO,131,132
Palmira,F,AO,131,133
Augusta,F,AO,129,134
Aida,F,AO,125,135
Elizandra,F,AO,124,136
Joaquina,F,AO,123,137
Eliane,F,AO,123,138
Graca,F,AO,123,139
Isa,F,AO,122,140
Marina,F,AO,120,141
Marilia,F,AO,119,142
Denise,F,AO,119,143
Candida,F,AO,118,144
Mary,F,AO,117,145
Carina,F,AO,116,146
Feliciana,F,AO,115,147
Florinda,F,AO,115,148
Luciana,F,AO,114,149
Stella,F,AO,114,150
Mila,F,AO,113,151
Stela,F,AO,113,152
Celeste,F,AO,112,153
Benvinda,F,AO,111,154
Liliana,F,AO,111,155
Elisabeth,F,AO,111,156
Odeth,F,AO,111,157
Matilde,F,AO,110,158
Jurelma,F,AO,110,159
Guilhermina,F,AO,110,160
Jurema,F,AO,109,161
Mara,F,AO,109,162
Virginia,F,AO,108,163
Catia,F,AO,108,164
Edvania,F,AO,108,165
Anna,F,AO,107,166
Arlete,F,AO,106,167
Rebeca,F,AO,106,168
Juelma,F,AO,106,169
Lu,F,AO,106,170
Priscila,F,AO,105,171
Ermelinda,F,AO,105,172
Flora,F,AO,104,173
Vilma,F,AO,104,174
Lena,F,AO,103,175
Lurdes,F,AO,102,176
Lukenia,F,AO,101,177
Sheila,F,AO,101,178
Maravilha,F,AO,100,179
Yola,F,AO,98,180
Lina,F,AO,98,181
Elvira,F,AO,98,182
Sao,F,AO,97,183
Gracieth,F,AO,97,184
Estefania,F,AO,96,185
Anita,F,AO,96,186
Diana,F,AO,95,187
Lucrecia,F,AO,95,188
Branca,F,AO,95,189
Alzira,F,AO,94,190
Dina,F,AO,94,191
Flavia,F,AO,93,192
Felicia,F,AO,93,193
Gisela,F,AO,93,194
Nazare,F,AO,93,195
Alda,F,AO,93,196
Angelica,F,AO,92,197
Ivone,F,AO,92,198
Margareth,F,AO,91,199
Nadine,F,AO,90,200
Jose,M,AO,2987,1
Antonio,M,AO,2574,2
Joao,M,AO,2363,3
Manuel,M,AO,2278,4
Pedro,M,AO,2185,5
Carlos,M,AO,1884,6
Paulo,M,AO,1811,7
Francisco,M,AO,1611,8
Fernando,M,AO,1325,9
Luis,M,AO,1245,10
Domingos,M,AO,1212,11
Miguel,M,AO,1133,12
Osvaldo,M,AO,1108,13
Mario,M,AO,1084,14
Nelson,M,AO,1056,15
Jorge,M,AO,978,16
Alberto,M,AO,964,17
Daniel,M,AO,962,18
Adilson,M,AO,941,19
Bruno,M,AO,862,20
Claudio,M,AO,854,21
Eduardo,M,AO,828,22
Edson,M,AO,827,23
Andre,M,AO,788,24
Joaquim,M,AO,749,25
Mauro,M,AO,729,26
Helder,M,AO,708,27
Wilson,M,AO,643,28
Alexandre,M,AO,631,29
Emanuel,M,AO,606,30
Ricardo,M,AO,569,31
David,M,AO,567,32
Victor,M,AO,557,33
Sergio,M,AO,529,34
Gabriel,M,AO,510,35
Afonso,M,AO,510,36
Augusto,M,AO,506,37
Rui,M,AO,492,38
Mateus,M,AO,486,39
Sebastiao,M,AO,471,40
Julio,M,AO,463,41
Adriano,M,AO,440,42
Fabio,M,AO,437,43
Agostinho,M,AO,427,44
Simao,M,AO,420,45
Samuel,M,AO,417,46
Junior,M,AO,409,47
Marcio,M,AO,402,48
Alfredo,M,AO,401,49
Armando,M,AO,401,50
Marcos,M,AO,396,51
Edgar,M,AO,392,52
Bernardo,M,AO,389,53
Filipe,M,AO,386,54
Walter,M,AO,366,55
Joel,M,AO,355,56
Gelson,M,AO,354,57
Yuri,M,AO,333,58
Moises,M,AO,328,59
Rafael,M,AO,323,60
Delcio,M,AO,322,61
Lucas,M,AO,317,62
Leandro,M,AO,316,63
Anderson,M,AO,313,64
Ernesto,M,AO,312,65
Abel,M,AO,300,66
Edmilson,M,AO,281,67
Lourenco,M,AO,280,68
Alvaro,M,AO,277,69
Mohamed,M,AO,277,70
Orlando,M,AO,271,71
Adao,M,AO,271,72
Dario,M,AO,260,73
Guilherme,M,AO,260,74
Isaac,M,AO,260,75
William,M,AO,259,76
Henrique,M,AO,257,77
Silvio,M,AO,256,78
Leonardo,M,AO,256,79
Elias,M,AO,254,80
Milton,M,AO,252,81
Flavio,M,AO,252,82
Luciano,M,AO,251,83
Marcelo,M,AO,251,84
Leonel,M,AO,249,85
Gilberto,M,AO,249,86
Tony,M,AO,247,87
Tomas,M,AO,244,88
John,M,AO,244,89
Nuno,M,AO,243,90
Eugenio,M,AO,242,91
Helio,M,AO,239,92
Felix,M,AO,238,93
Angelo,M,AO,237,94
Euclides,M,AO,235,95
Santos,M,AO,231,96
Braulio,M,AO,231,97
Paulino,M,AO,230,98
Alex,M,AO,229,99
Roberto,M,AO,223,100
Garcia,M,AO,222,101
Cristiano,M,AO,221,102
Celestino,M,AO,213,103
Adelino,M,AO,209,104
Artur,M,AO,209,105
Pascoal,M,AO,209,106
Fernandes,M,AO,208,107
Raul,M,AO,208,108
Josemar,M,AO,205,109
Jeremias,M,AO,204,110
Jaime,M,AO,204,111
Avelino,M,AO,203,112
Hamilton,M,AO,200,113
Gilson,M,AO,200,114
Gaspar,M,AO,199,115
Celso,M,AO,199,116
Inacio,M,AO,196,117
Estevao,M,AO,196,118
Tiago,M,AO,195,119
Nelo,M,AO,194,120
Hermenegildo,M,AO,194,121
Mamadou,M,AO,191,122
Mauricio,M,AO,189,123
Silva,M,AO,185,124
Henriques,M,AO,182,125
Feliciano,M,AO,180,126
Arnaldo,M,AO,179,127
Diallo,M,AO,178,128
Gerson,M,AO,177,129
Patrick,M,AO,175,130
Rosario,M,AO,175,131
Denilson,M,AO,174,132
Edilson,M,AO,173,133
Patricio,M,AO,173,134
Hugo,M,AO,172,135
Dorivaldo,M,AO,171,136
Gildo,M,AO,170,137
Leo,M,AO,169,138
Faustino,M,AO,168,139
Vicente,M,AO,168,140
Nicolau,M,AO,161,141
Josue,M,AO,160,142
Justino,M,AO,159,143
Aderito,M,AO,157,144
Martinho,M,AO,157,145
Evaristo,M,AO,157,146
Geraldo,M,AO,156,147
Kelson,M,AO,156,148
Cesar,M,AO,155,149
Jacinto,M,AO,154,150
Jesus,M,AO,154,151
Nilton,M,AO,154,152
Isaias,M,AO,152,153
Gil,M,AO,152,154
Francis,M,AO,151,155
Rodrigues,M,AO,150,156
Valdemar,M,AO,149,157
Zacarias,M,AO,149,158
Papy,M,AO,148,159
Sandro,M,AO,145,160
Costa,M,AO,145,161
Aguinaldo,M,AO,145,162
Ivan,M,AO,143,163
Emerson,M,AO,143,164
Gomes,M,AO,143,165
Ibrahim,M,AO,142,166
Ismael,M,AO,141,167
Benjamim,M,AO,140,168
Ze,M,AO,139,169
Evandro,M,AO,139,170
Baptista,M,AO,138,171
Joelson,M,AO,135,172
Moreno,M,AO,135,173
Eliseu,M,AO,135,174
Jo,M,AO,135,175
Octavio,M,AO,135,176
Americo,M,AO,134,177
Mariano,M,AO,133,178
Arlindo,M,AO,133,179
Frederico,M,AO,131,180
Moussa,M,AO,131,181
Marcelino,M,AO,131,182
Rodrigo,M,AO,130,183
Armindo,M,AO,130,184
Salvador,M,AO,129,185
Felisberto,M,AO,128,186
Laurindo,M,AO,128,187
Diogo,M,AO,128,188
Oliveira,M,AO,127,189
Dionisio,M,AO,126,190
Mendes,M,AO,126,191
Anselmo,M,AO,126,192
Benvindo,M,AO,123,193
Bento,M,AO,123,194
Raimundo,M,AO,121,195
Fredy,M,AO,121,196
Oscar,M,AO,121,197
Salomao,M,AO,121,198
Edivaldo,M,AO,119,199
Danilson,M,AO,119,200
Maria,F,AR,23314,1
Silvia,F,AR,11155,2
Graciela,F,AR,10844,3
Claudia,F,AR,10222,4
Laura,F,AR,9552,5
Susana,F,AR,9500,6
Monica,F,AR,9375,7
Patricia,F,AR,8836,8
Ana,F,AR,8781,9
Andrea,F,AR,8705,10
Alejandra,F,AR,8457,11
Liliana,F,AR,7827,12
Norma,F,AR,7757,13
Marta,F,AR,7528,14
Sandra,F,AR,7258,15
Cristina,F,AR,7196,16
Natalia,F,AR,7158,17
Alicia,F,AR,6975,18
Marcela,F,AR,6891,19
Gabriela,F,AR,6866,20
Veronica,F,AR,6693,21
Lorena,F,AR,6542,22
Adriana,F,AR,6345,23
Rosa,F,AR,6310,24
Mariana,F,AR,6186,25
Mirta,F,AR,6111,26
Carolina,F,AR,5904,27
Romina,F,AR,5731,28
Daniela,F,AR,5188,29
Rocio,F,AR,5159,30
Paola,F,AR,5130,31
Mariela,F,AR,4978,32
Lucia,F,AR,4970,33
Sofia,F,AR,4852,34
Cecilia,F,AR,4725,35
Carmen,F,AR,4665,36
Florencia,F,AR,4597,37
Valeria,F,AR,4559,38
Camila,F,AR,4558,39
Beatriz,F,AR,4551,40
Soledad,F,AR,4544,41
Karina,F,AR,4364,42
Nancy,F,AR,4349,43
Viviana,F,AR,4244,44
Mabel,F,AR,4159,45
Belen,F,AR,4106,46
Vanesa,F,AR,4070,47
Analia,F,AR,3890,48
Micaela,F,AR,3779,49
Agustina,F,AR,3761,50
Paula,F,AR,3738,51
Gladys,F,AR,3702,52
Carla,F,AR,3669,53
Estela,F,AR,3534,54
Sol,F,AR,3513,55
Flor,F,AR,3490,56
Noelia,F,AR,3444,57
Roxana,F,AR,3309,58
Sonia,F,AR,3304,59
Isabel,F,AR,3302,60
Luciana,F,AR,3240,61
Silvina,F,AR,3229,62
Carina,F,AR,3176,63
Mary,F,AR,3139,64
Mercedes,F,AR,3135,65
Olga,F,AR,3134,66
Miriam,F,AR,3083,67
Silvana,F,AR,3060,68
Noemi,F,AR,3006,69
Julieta,F,AR,2972,70
Marisa,F,AR,2967,71
Victoria,F,AR,2954,72
Marina,F,AR,2920,73
Teresa,F,AR,2855,74
Yanina,F,AR,2758,75
Cintia,F,AR,2748,76
Milagros,F,AR,2735,77
Lidia,F,AR,2710,78
Rosana,F,AR,2666,79
Nora,F,AR,2637,80
Elena,F,AR,2630,81
Celeste,F,AR,2622,82
Juana,F,AR,2612,83
Valentina,F,AR,2588,84
Elsa,F,AR,2580,85
Elizabeth,F,AR,2573,86
Martina,F,AR,2459,87
Daiana,F,AR,2417,88
Fernanda,F,AR,2403,89
Gisela,F,AR,2388,90
Karen,F,AR,2341,91
Mari,F,AR,2294,92
Julia,F,AR,2229,93
Raquel,F,AR,2209,94
Margarita,F,AR,2204,95
Fabiana,F,AR,2182,96
Vero,F,AR,2084,97
Yesica,F,AR,2080,98
Mica,F,AR,2075,99
Sabrina,F,AR,2024,100
Ines,F,AR,2005,101
Brenda,F,AR,1984,102
Stella,F,AR,1982,103
Blanca,F,AR,1979,104
Yamila,F,AR,1975,105
Sara,F,AR,1970,106
Gloria,F,AR,1938,107
Pamela,F,AR,1919,108
Angela,F,AR,1865,109
Nadia,F,AR,1861,110
Caro,F,AR,1823,111
Gaby,F,AR,1817,112
Ale,F,AR,1807,113
Ivana,F,AR,1802,114
Eliana,F,AR,1795,115
Agus,F,AR,1776,116
Nelida,F,AR,1763,117
Sole,F,AR,1746,118
Virginia,F,AR,1738,119
Griselda,F,AR,1728,120
Cami,F,AR,1726,121
Naty,F,AR,1718,122
Luz,F,AR,1669,123
Irma,F,AR,1659,124
Lourdes,F,AR,1645,125
Ester,F,AR,1643,126
Antonella,F,AR,1633,127
Anto,F,AR,1627,128
Morena,F,AR,1621,129
Mili,F,AR,1615,130
Nilda,F,AR,1608,131
Tamara,F,AR,1595,132
Eva,F,AR,1590,133
Rita,F,AR,1574,134
Melina,F,AR,1573,135
Ayelen,F,AR,1544,136
Debora,F,AR,1544,137
Clara,F,AR,1537,138
Mia,F,AR,1523,139
Jesica,F,AR,1516,140
Maru,F,AR,1513,141
Candela,F,AR,1500,142
Abril,F,AR,1486,143
Delia,F,AR,1482,144
Noe,F,AR,1480,145
Luisa,F,AR,1463,146
Diana,F,AR,1461,147
Dora,F,AR,1460,148
Brisa,F,AR,1459,149
Vale,F,AR,1458,150
Ramona,F,AR,1432,151
Mirian,F,AR,1429,152
Josefina,F,AR,1425,153
Angelica,F,AR,1412,154
Eugenia,F,AR,1409,155
Eli,F,AR,1402,156
Sofi,F,AR,1397,157
Catalina,F,AR,1376,158
Lili,F,AR,1376,159
Vanina,F,AR,1338,160
Erica,F,AR,1321,161
Jazmin,F,AR,1307,162
Betty,F,AR,1306,163
Gladis,F,AR,1297,164
Guadalupe,F,AR,1296,165
Lore,F,AR,1286,166
Vicky,F,AR,1281,167
Yolanda,F,AR,1281,168
Edith,F,AR,1276,169
Flavia,F,AR,1267,170
Aldana,F,AR,1265,171
Malena,F,AR,1240,172
Juli,F,AR,1239,173
Celia,F,AR,1229,174
Zulma,F,AR,1222,175
Ludmila,F,AR,1212,176
Magali,F,AR,1192,177
Marisol,F,AR,1190,178
Lola,F,AR,1178,179
Cande,F,AR,1166,180
Martha,F,AR,1163,181
Erika,F,AR,1162,182
Hilda,F,AR,1160,183
Esther,F,AR,1158,184
Mayra,F,AR,1156,185
Macarena,F,AR,1142,186
Lara,F,AR,1125,187
Melisa,F,AR,1121,188
Estefania,F,AR,1104,189
Vane,F,AR,1104,190
Luna,F,AR,1098,191
Romi,F,AR,1092,192
Priscila,F,AR,1083,193
Elisa,F,AR,1082,194
Mariel,F,AR,1076,195
Jimena,F,AR,1064,196
Rosario,F,AR,1060,197
Anita,F,AR,1047,198
Belu,F,AR,1037,199
Irene,F,AR,1018,200
Juan,M,AR,21833,1
Carlos,M,AR,19737,2
Daniel,M,AR,17422,3
Jorge,M,AR,15947,4
Jose,M,AR,15833,5
Pablo,M,AR,13769,6
Luis,M,AR,13290,7
Diego,M,AR,12430,8
Marcelo,M,AR,12360,9
Martin,M,AR,11592,10
Matias,M,AR,11480,11
Alejandro,M,AR,11431,12
Cristian,M,AR,11413,13
Gustavo,M,AR,11360,14
Lucas,M,AR,10886,15
Sergio,M,AR,10129,16
Miguel,M,AR,9562,17
Nicolas,M,AR,9195,18
Gabriel,M,AR,9170,19
Javier,M,AR,8896,20
Fernando,M,AR,8718,21
Ariel,M,AR,8706,22
Roberto,M,AR,8284,23
Mario,M,AR,8211,24
Oscar,M,AR,7964,25
Eduardo,M,AR,7719,26
Agustin,M,AR,7608,27
Ricardo,M,AR,7375,28
Franco,M,AR,7347,29
Sebastian,M,AR,7161,30
Walter,M,AR,6833,31
Alberto,M,AR,6796,32
Ruben,M,AR,6677,33
Ezequiel,M,AR,6616,34
Claudio,M,AR,6552,35
Hugo,M,AR,6551,36
Marcos,M,AR,6293,37
Raul,M,AR,6280,38
David,M,AR,6007,39
Hector,M,AR,6001,40
Santiago,M,AR,5787,41
Andres,M,AR,5755,42
Julio,M,AR,5731,43
Fabian,M,AR,5501,44
Rodrigo,M,AR,5392,45
Victor,M,AR,5387,46
Adrian,M,AR,5359,47
Dario,M,AR,5288,48
Pedro,M,AR,5134,49
Ramon,M,AR,5038,50
Mariano,M,AR,5024,51
Angel,M,AR,4972,52
Gaston,M,AR,4808,53
Francisco,M,AR,4789,54
Guillermo,M,AR,4788,55
Facundo,M,AR,4578,56
Gonzalo,M,AR,4497,57
Cesar,M,AR,4388,58
Lautaro,M,AR,4315,59
Leandro,M,AR,4291,60
Federico,M,AR,4280,61
Damian,M,AR,4232,62
Antonio,M,AR,4221,63
Hernan,M,AR,4212,64
Maxi,M,AR,4144,65
Tomas,M,AR,4107,66
Esteban,M,AR,4100,67
Nico,M,AR,4039,68
Nahuel,M,AR,4021,69
Luciano,M,AR,4017,70
Omar,M,AR,3958,71
Leonardo,M,AR,3854,72
Ivan,M,AR,3816,73
Leo,M,AR,3788,74
Manuel,M,AR,3705,75
Nestor,M,AR,3537,76
Joaquin,M,AR,3463,77
Mauro,M,AR,3373,78
Alfredo,M,AR,3264,79
German,M,AR,3150,80
Emanuel,M,AR,3125,81
Horacio,M,AR,3080,82
Maximiliano,M,AR,3014,83
Mauricio,M,AR,2993,84
Ale,M,AR,2938,85
Alan,M,AR,2908,86
Julian,M,AR,2886,87
Alexis,M,AR,2881,88
Thiago,M,AR,2685,89
Ignacio,M,AR,2682,90
Kevin,M,AR,2682,91
Enrique,M,AR,2667,92
Osvaldo,M,AR,2523,93
Jesus,M,AR,2431,94
Brian,M,AR,2423,95
Ramiro,M,AR,2334,96
Fede,M,AR,2262,97
Mateo,M,AR,2259,98
Axel,M,AR,2228,99
Alex,M,AR,2135,100
Emiliano,M,AR,2115,101
Enzo,M,AR,2113,102
Braian,M,AR,2073,103
Elias,M,AR,2072,104
Bruno,M,AR,2067,105
Facu,M,AR,1982,106
Jonathan,M,AR,1957,107
Nacho,M,AR,1945,108
Benjamin,M,AR,1944,109
Rodolfo,M,AR,1933,110
Gerardo,M,AR,1873,111
Leonel,M,AR,1862,112
Nelson,M,AR,1803,113
Rafael,M,AR,1740,114
Ernesto,M,AR,1678,115
Seba,M,AR,1599,116
Santi,M,AR,1595,117
Christian,M,AR,1528,118
Valentin,M,AR,1486,119
Joel,M,AR,1449,120
Edgardo,M,AR,1440,121
Emilio,M,AR,1401,122
Orlando,M,AR,1389,123
Armando,M,AR,1348,124
Norberto,M,AR,1347,125
Felipe,M,AR,1345,126
Abel,M,AR,1327,127
Anibal,M,AR,1326,128
Patricio,M,AR,1301,129
Agus,M,AR,1297,130
Dylan,M,AR,1292,131
Dani,M,AR,1277,132
Fran,M,AR,1260,133
Maximo,M,AR,1255,134
Aldo,M,AR,1215,135
Jonatan,M,AR,1203,136
Alejo,M,AR,1200,137
Mati,M,AR,1195,138
Dante,M,AR,1181,139
Roman,M,AR,1170,140
Exequiel,M,AR,1156,141
Beto,M,AR,1155,142
Santino,M,AR,1116,143
Tobias,M,AR,1108,144
Fabio,M,AR,1100,145
Marco,M,AR,1086,146
Ismael,M,AR,1055,147
Lucho,M,AR,1053,148
Rolando,M,AR,996,149
Fer,M,AR,954,150
Samuel,M,AR,946,151
Gonza,M,AR,945,152
Felix,M,AR,929,153
Bautista,M,AR,914,154
Tito,M,AR,911,155
Uriel,M,AR,906,156
Fabricio,M,AR,906,157
Edgar,M,AR,898,158
Manu,M,AR,892,159
Adolfo,M,AR,886,160
Javi,M,AR,880,161
Rene,M,AR,878,162
Benja,M,AR,878,163
Guille,M,AR,874,164
